Byrum William Cable, 29/07/1935, Monaca, PA, 00/00/0000
Tyrone Kennedy Corbin, 31/12/1962, Columbia, SC, 00/00/0000
Kenneth L. Durrett, 08/12/1948, Pittsburgh, PA, 07/01/2001
Anthony Campbell, 07/05/1962, Teaneck, NJ, 00/00/0000
Ralph Lincoln Vaughn, 12/02/1918, Frankfort, IN, 07/06/1998
Oliver Mack, 06/06/1957, New York, NY, 00/00/0000
Marcus Landry, 01/11/1985, Milwaukee, WI, 00/00/0000
Cedric Z. Ceballos, 02/08/1969, Maui, HI, 00/00/0000
Cory Blackwell, 27/03/1963, Chicago, IL, 00/00/0000
Calvin Miles, 18/03/1987, Dallas, TX, 00/00/0000
Larry Brett Krystkowiak, 23/09/1964, Missoula, MT, 00/00/0000
George Daniel Crowe, 22/03/1921, Whiteland, IN, 18/01/2011
Reginald Legrande Royals, 13/06/1950, Whiteville, NC, 16/04/2009
Lorenzo Emile Charles, 25/11/1963, Brooklyn, NY, 27/06/2011
Ira Bowman, 11/06/1973, Newark, NJ, 00/00/0000
Lawrence Harvey Brown, 14/09/1940, Brooklyn, NY, 00/00/0000
Shandon Rodriguez Anderson, 31/12/1973, Atlanta, GA, 00/00/0000
Al Jefferson, 04/01/1985, Monticello, MS, 00/00/0000
Walter Francis Davis, 05/01/1931, Beaumont, TX, 00/00/0000
Warren Lee Davis, 30/06/1943, Atlantic City, NJ, 00/00/0000
Max Zaslofsky, 07/12/1925, Brooklyn, NY, 15/10/1985
Harvey Grant, 04/07/1965, Augusta, GA, 00/00/0000
Togo Anthony Palazzi, 08/08/1932, Union Hill, NJ, 00/00/0000
Martin Alphonzo Wood, 02/06/1958, Gray, GA, 00/00/0000
Paul Shirley, 23/12/1977, Redwood City, CA, 00/00/0000
Shawnelle Scott, 16/06/1972, New York, NY, 00/00/0000
James C. Dawson, 18/04/1945, Oak Park, IL, 00/00/0000
Matthew Joseph Harpring, 31/05/1976, Cincinnati, OH, 00/00/0000
Walter Paul Davis, 09/09/1954, Pineville, NC, 00/00/0000
Grant Andrew Long, 12/03/1966, Wayne, MI, 00/00/0000
Charles Thomas Scott, 15/12/1948, New York, NY, 00/00/0000
Howard Jonathan Eisley, 04/12/1972, Detroit, MI, 00/00/0000
Nate Johnston, 18/12/1966, Birmingham, AL, 00/00/0000
Charles Rutland Gardner, 30/09/1944, Lincoln, NE, 00/00/0000
William Wesley Willoughby, 20/05/1957, Englewood, NJ, 00/00/0000
Mayce Edward Christopher Webber, 01/03/1973, Detroit, MI, 00/00/0000
James Leroy Wright, 06/05/1938, New York, NY, 00/00/0000
Jonathan Rodney Brockman, 20/03/1987, Snohomish, WA, 00/00/0000
Joseph Buckhalter, 01/08/1937, Jacksonville, MS, 00/00/0000
Harold Everett Greer, 26/06/1936, Huntington, WV, 00/00/0000
John Garfield Bailey, 19/11/1975, Los Angeles, CA, 00/00/0000
William Warren Bradley, 28/07/1943, Crystal City, MO, 00/00/0000
Wilbur Schu, 18/12/1922, Louisville, KY, 06/11/1980
Samuel Lacey, 28/03/1948, Indianaola, MS, 00/00/0000
Willie Edward Davis, 09/08/1945, Fairfield, TX, 00/00/0000
Keith Kim Anderson, 12/05/1955, Sedalia, MO, 00/00/0000
Robert Joseph Duffy, 26/09/1940, Cold Spring, NY, 00/00/0000
James Samuel Vincent, 18/05/1963, Lansing, MI, 00/00/0000
Zigmund John Mihalik, 22/09/1916, Ford City, PA, 25/09/1996
John Russell Fairchild, 28/04/1943, Encinitas, CA, 00/00/0000
Louis C. Tsioropoulos, 31/08/1930, Lynn, MA, 00/00/0000
Thomas E. Riker, 28/02/1950, Rockville Centre, NY, 00/00/0000
Rolland A. Seltz, 25/01/1924, McIntosh, MN, 00/00/0000
Eddie Jamaal Griffin, 30/05/1982, Philadelphia, PA, 17/08/2007
Richard Andrew Anderson, 19/11/1960, San Pedro, CA, 00/00/0000
Luke Theodore Walton, 28/03/1980, San Diego, CA, 00/00/0000
Ekpedeme Friday Udoh, 20/05/1987, Edmond, OK, 00/00/0000
Vincent Raymond Yarbrough, 21/03/1981, Cleveland, TN, 00/00/0000
Cedric R. Bozeman, 07/03/1983, Los Angeles, CA, 00/00/0000
James Thomas Ligon, 22/02/1944, Kokomo, IN, 17/04/2004
Jeffrey A. Cross, 01/09/1961, Chicago, IL, 00/00/0000
George B. Munroe, 05/01/1922, Joliet, IL, 00/00/0000
Jason Frederick Kidd, 23/03/1973, San Francisco, CA, 00/00/0000
Lloyd Batts, 09/05/1951, Chicago, IL, 00/00/0000
Matthew George Guokas, 11/11/1915, Philadelphia, PA, 09/12/1993
Matthew George Guokas, 25/02/1944, Philadelphia, PA, 00/00/0000
William N. Ligon, 29/05/1952, Nashville, TN, 00/00/0000
Donald Smith, 10/10/1951, Dayton, OH, 09/03/2004
Douglas Smith, 17/09/1969, Detroit, MI, 00/00/0000
Donta Lamont Smith, 27/11/1983, Louisville, KY, 00/00/0000
Donald H. Smith, 08/10/1910, Pittsburgh, PA, 27/01/1994
Brandon Jennings, 23/09/1989, Compton, CA, 00/00/0000
Dontell Jefferson, 15/12/1983, Lithonia, GA, 00/00/0000
David L. Newmark, 11/09/1946, Brooklyn, NY, 00/00/0000
Mitchell Leon Butler, 15/12/1970, Los Angeles, CA, 00/00/0000
Nate Hawthorne, 15/01/1950, Mt. Vernon, IL, 23/11/2005
Shea Seals, 26/08/1975, Tulsa, OK, 00/00/0000
Tracy Cordell Jackson, 21/04/1959, Rockville, MD, 00/00/0000
Anthony William Brown, 29/07/1960, Chicago, IL, 00/00/0000
Michael Edward Butler, 22/10/1946, Memphis, TN, 00/00/0000
Alvin Jackson, 29/07/1943, Cleveland, OH, 00/00/0000
Phillip Sellers, 20/11/1953, Brooklyn, NY, 00/00/0000
Mark Walter Landsberger, 21/05/1955, Minot, ND, 00/00/0000
Louis Gabriel Amundson, 07/12/1982, Ventura, CA, 00/00/0000
Robert Joseph Cousy, 09/08/1928, New York, NY, 00/00/0000
William C. Bridges, 04/04/1939, Hobbs, NM, 00/00/0000
Alfred Beard, 04/05/1947, Hardinsburg, KY, 00/00/0000
Tayshaun Durell Prince, 28/02/1980, Compton, CA, 00/00/0000
James Loscutoff, 04/02/1930, San Francisco, CA, 00/00/0000
Donald Collins, 28/11/1958, Toledo, OH, 00/00/0000
Jon Alan Barry, 25/07/1969, Oakland, CA, 00/00/0000
Bradley Ernest Davis, 17/12/1955, Monaca, PA, 00/00/0000
Sean Marielle Higgins, 30/12/1968, Los Angeles, CA, 00/00/0000
Brian Keith Davis, 21/06/1970, Atlantic City, NJ, 00/00/0000
Paul Douglas Collins, 28/07/1951, Christopher, IL, 00/00/0000
Herman H. Schaefer, 20/12/1919, Fort Wayne, IN, 21/03/1980
Todd Samuel Lichti, 08/01/1967, Walnut Creek, CA, 00/00/0000
Blair Allen Rasmussen, 13/11/1962, Auburn, WA, 00/00/0000
Gregory Darnell Smith, 28/01/1947, Princeton, KY, 00/00/0000
Malik Jabari Rose, 23/11/1974, Philadelphia, PA, 00/00/0000
John Quincy Trapp, 02/10/1945, Detroit, MI, 00/00/0000
Lafayette Lever, 18/08/1960, Pine Bluff, AR, 00/00/0000
Gregory Smith, 08/01/1991, Vallejo, CA, 00/00/0000
James Williams, 18/02/1953, Brooklyn, NY, 00/00/0000
Frank Burks, 05/09/1939, Chicago, IL, 00/00/0000
Tracy Lamont Moore, 28/12/1965, Oklahoma City, OK, 00/00/0000
Joseph Gerard Kopicki, 12/06/1960, Warren, MI, 00/00/0000
Aulcie Perry, 03/07/1950, Newark, NJ, 00/00/0000
Christopher Antoine Whitney, 05/10/1971, Hopkinsville, KY, 00/00/0000
Wardell Stephen Curry, 25/06/1964, Harrisonburg, VA, 00/00/0000
Medford R. Park, 11/04/1933, Britton, SD, 23/07/1998
Alvan Leigh Adams, 19/07/1954, Lawrence, KS, 00/00/0000
Ryan Cleo Bowen, 20/11/1975, Fort Madison, IA, 00/00/0000
Bryan Anthony Warrick, 22/07/1959, Moses Lake, WA, 00/00/0000
Emmet C. Birk, 21/03/1914, Park River, ND, 06/11/2000
Willie D. Jones, 01/09/1959, Buffalo, NY, 00/00/0000
Christopher Steven Mihm, 16/07/1979, Milwaukee, WI, 00/00/0000
Erick Trevez Dampier, 14/07/1974, Jackson, MS, 00/00/0000
Jonathan Clay Redick, 24/06/1984, Cookeville, TN, 00/00/0000
Francis E. Mangiapane, 21/08/1925, New York, NY, 31/07/2005
John A. Pilch, 11/08/1925, Sheridan, WY, 14/06/1991
Willie Daniel Rogers, 11/09/1945, Nacogdoches, TX, 00/00/0000
Ricky Charles Pierce, 19/08/1959, Dallas, TX, 00/00/0000
Courdon Higgins, 14/06/1989, Danville, CA, 00/00/0000
George W. Truett Latham, 20/08/1927, Converse, LA, 15/02/1999
Derrick Samuel Alston, 20/08/1972, Bronx, NY, 00/00/0000
Robert Werdann, 12/09/1970, Sunnyside, NY, 00/00/0000
DeMarre LaEdrick Carroll, 27/07/1986, Birmingham, AL, 00/00/0000
James Thomas, 22/11/1980, Schenectady, NY, 00/00/0000
Derrick Martell Rose, 04/10/1988, Chicago, IL, 00/00/0000
Jamel Thomas, 25/03/1973, Brooklyn, NY, 00/00/0000
Mark Andre West, 05/11/1960, Petersburg, VA, 00/00/0000
Mario Marcee West, 19/06/1984, Huntsville, AL, 00/00/0000
Jason Andre Caffey, 12/06/1973, Mobile, AL, 00/00/0000
Andrew Donald DeClercq, 01/02/1973, Detroit, MI, 00/00/0000
Clarence Leroy Kea, 02/02/1959, Wilmington, NC, 00/00/0000
Delbert Loranger, 17/03/1920, (ht) Dearborn, MI, 24/03/2003
Arthur C. Becker, 12/01/1942, Akron, OH, 00/00/0000
Edward Cuthbert Driscoll, 28/08/1947, Winthrop, MA, 00/00/0000
Richard C. Surhoff, 16/11/1929, Weehawken, NJ, 01/05/1987
Donald Roy Sidle, 21/06/1946, Dallas, TX, 25/05/1987
Darnell Marcus Lamar Fizer, 10/08/1978, Detroit, MI, 00/00/0000
Louis Clyde Hudson, 11/07/1944, Greensboro, NC, 00/00/0000
Drew William Barry, 17/02/1973, Oakland, CA, 00/00/0000
Andrew Toney, 23/11/1957, Birmingham, AL, 00/00/0000
John Crawford Toomay, 09/08/1922, Ontario, CA, 11/03/2008
Billy Ray Bates, 31/05/1956, Kosciusko, MS, 00/00/0000
Joshua Jay Howard, 28/04/1980, Winston-Salem, NC, 00/00/0000
Stephen Chubin, 08/02/1944, New York, NY, 00/00/0000
Robert William Weiss, 07/05/1942, Easton, PA, 00/00/0000
William Mark Price, 15/02/1964, Bartlesville, OK, 00/00/0000
Joseph Pierre Courtney, 17/10/1969, Jackson, MS, 00/00/0000
Keith Edward Starr, 14/03/1954, Sewickley, PA, 00/00/0000
Thomas William Heinsohn, 26/08/1934, Union City, NJ, 00/00/0000
Andre D. Turner, 13/12/1964, Memphis, TN, 00/00/0000
Stanley McKenzie, 06/10/1944, Miami, FL, 00/00/0000
Edwin Searcy, 17/04/1952, New York, NY, 00/00/0000
Kostantine Demetrios Koufos, 24/02/1989, Canton, OH, 00/00/0000
Tremaine Fowlkes, 11/04/1976, Los Angeles, CA, 00/00/0000
Mark D. Blount, 30/11/1975, Dobbs Ferry, NY, 00/00/0000
Albert R. Ferrari, 06/07/1933, New York, NY, 00/00/0000
Tommie L. Green, 08/04/1956, Baton Rouge, LA, 00/00/0000
Roger Kennedy Jorgensen, 02/09/1920, Columbus, OH, 03/10/2010
Isaac Henry Sedric Fontaine, 16/04/1975, Sacramento, CA, 00/00/0000
Albert Fleming, 05/04/1954, Chicago, IL, 14/05/2003
Jay Fletcher Vincent, 10/06/1959, Kalamazoo, MI, 00/00/0000
Warren Jabali, 29/08/1946, Kansas City, KS, 00/00/0000
Harold Brewer Cunningham, 04/02/1905, Mt. Vernon, OH, 03/11/1995
Jawann Oldham, 04/07/1957, Chicago, IL, 00/00/0000
Jeffrey John Hornacek, 03/05/1963, Elmhurst, IL, 00/00/0000
Ira Newble, 20/01/1975, Detroit, MI, 00/00/0000
Jeremy Evans, 24/10/1987, Crossett, AR, 00/00/0000
Victor Bartolome, 29/09/1948, Santa Barbara, CA, 00/00/0000
Hubert F. Reed, 04/10/1936, Harrah, OK, 00/00/0000
Francis Anthony Brickowski, 14/08/1959, Bayville, NY, 00/00/0000
Darius Aaron Morris, 03/01/1991, Los Angeles, CA, 00/00/0000
Michael Andrew D'Antoni, 08/05/1951, Mullens, WV, 00/00/0000
Timothy Breaux, 19/09/1970, Baton Rouge, LA, 00/00/0000
Leon Douglas, 26/08/1954, Leighton, AL, 00/00/0000
John E. Foley, 19/04/1939, Worcester, MA, 00/00/0000
Royal Terence Ivey, 20/12/1981, New York, NY, 00/00/0000
Paul Stanford Thompson, 25/05/1961, Smyrna, TN, 00/00/0000
Eric Gordon, 25/12/1988, Indianapolis, IN, 00/00/0000
Brady W. Walker, 15/03/1921, Provo, UT, 30/11/2007
Anthony Michael Parker, 19/06/1975, Naperville, IL, 00/00/0000
Nick Levoter Weatherspoon, 20/07/1950, Greenwood, MS, 17/10/2008
Ralph E. Davis, 07/09/1938, Vanceburg, KY, 00/00/0000
Joel Anthony Przybilla, 10/10/1979, Monticello, MN, 00/00/0000
Philip Jordon, 12/09/1933, Lakeport, CA, 07/06/1965
Anthony Jarrad Morrow, 27/09/1985, Charlotte, NC, 00/00/0000
Robert Keith Horry, 25/08/1970, Andalusia, AL, 00/00/0000
Henry E. DeZonie, 12/02/1922, New York, NY, 02/01/2009
Fred J. Foster, 18/03/1946, Springfield, OH, 04/10/1985
Louis Peter Barle, 23/06/1916, Gilbert, MN, 30/12/1996
John M. Wessels, 13/02/1938, Rockford, IL, 03/12/1994
Nate Thomas Huffman, 02/04/1975, Battle Creek, MI, 00/00/0000
Chris Johnson, 15/07/1985, Washington, DC, 00/00/0000
James Lamont Scott, 06/06/1972, Paterson, NJ, 00/00/0000
Alvin Cyrrale Robertson, 22/07/1962, Barberton, OH, 00/00/0000
Craig Lee Brackins, 09/10/1987, Lancaster, CA, 00/00/0000
Aaron Marquez Miles, 13/04/1983, Portland, OR, 00/00/0000
Thomas Porter Thacker, 02/11/1939, Covington, KY, 00/00/0000
Frankie Alexander King, 06/06/1972, Baxley, GA, 00/00/0000
George Aaron McCloud, 27/05/1967, Daytona Beach, FL, 00/00/0000
Abe Yourist, 00/00/0000, Toledo, OH, 09/11/1991
Charles Johnson, 31/03/1949, Corpus Christi, TX, 01/06/2007
Lynbert Rich Johnson, 07/09/1957, New York, NY, 00/00/0000
Stephen M. Thompson, 02/12/1968, Los Angeles, CA, 00/00/0000
Thomas Terrell Brandon, 20/05/1970, Portland, OR, 00/00/0000
Eric Maurice Washington, 23/03/1974, Pearl, MS, 00/00/0000
Patrick James Riley, 20/03/1945, Rome, NY, 00/00/0000
Terrance Jerod Ford, 24/03/1983, Baytown, TX, 00/00/0000
Brandon Joel Tyler, 30/04/1971, Galveston, TX, 00/00/0000
Perry L. Warbington, 05/09/1952, Atlanta, GA, 09/11/2008
John Edward Lambert, 14/01/1953, Berkeley, CA, 00/00/0000
Steven P. Kramer, 01/01/1945, Sandy, UT, 00/00/0000
Theodore Roosevelt Dunn, 01/02/1955, Birmingham, AL, 00/00/0000
Willie B. Norwood, 08/08/1947, Carrolton, MS, 00/00/0000
Mac William Otten, 16/12/1925, Bellefontaine, OH, 00/00/0000
Donald J. Lofgran, 08/11/1929, Oakland, CA, 17/06/1976
Jeffrey Vincent Mullins, 18/03/1942, Astoria, NY, 00/00/0000
Rodney Norvell Stuckey, 21/04/1986, Seattle, WA, 00/00/0000
Andrew Darius Goudelock, 07/12/1988, Stone Mountain, GA, 00/00/0000
Travis Williams, 27/05/1969, Columbia, SC, 00/00/0000
Bill McGill, 16/09/1939, San Angelo, TX, 00/00/0000
Reginald Biddings King, 14/02/1957, Birmingham, AL, 00/00/0000
Derek Lamar Strong, 09/02/1968, Los Angeles, CA, 00/00/0000
Clarence Brannum, 28/05/1926, Winfield, KS, 09/10/2000
James Rowinski, 04/01/1961, Long Island, NY, 00/00/0000
Darren Michael Collison, 23/08/1987, Rancho Cucamonga, CA, 00/00/0000
Richard Lee Washington, 15/07/1955, Portland, OR, 00/00/0000
Craig Milford Raymond, 05/04/1945, Aberdeen, WA, 00/00/0000
Jameer Nelson, 09/02/1982, Chester, PA, 00/00/0000
Chad Austin Gallagher, 30/05/1969, Rockford, IL, 00/00/0000
Kirk James Hinrich, 02/01/1981, Sioux City, IA, 00/00/0000
William R. Turner, 18/02/1944, Cleveland, OH, 00/00/0000
Ronald Eugene Mercer, 18/05/1976, Nashville, TN, 00/00/0000
John Kotz, 27/03/1919, Rhinelander, WI, 08/05/1999
Theophalus Curtis Ratliff, 17/04/1973, Demopolis, AL, 00/00/0000
Nolan Derek Smith, 25/07/1988, Louisville, KY, 00/00/0000
Richard Dean Schnittker, 27/05/1928, Kelleys Island, OH, 00/00/0000
Ishmael Larry Smith, 05/07/1988, Charlotte, NC, 00/00/0000
Lawrence Melvin Bunce, 29/07/1945, Tacoma, WA, 00/00/0000
Randall Drew Denton, 18/02/1949, Raleigh, NC, 00/00/0000
Maurice D. Lucas, 18/02/1952, Pittsburgh, PA, 31/10/2010
Alvin Sims, 18/10/1974, Paris, KY, 00/00/0000
John Edward Bagley, 23/04/1960, Bridgeport, CT, 00/00/0000
Norman Augustus Black, 12/11/1957, Baltimore, MD, 00/00/0000
Daniel F. Doyle, 06/02/1940, Long Island City, NY, 00/00/0000
Dean R. Mealy, 07/05/1915, (ht) Cuyahoga Falls, OH, 00/00/0000
Jeffery Raynard Sanders, 14/01/1966, Augusta, GA, 00/00/0000
Michael David Ruffin, 21/01/1977, Denver, CO, 00/00/0000
Joe Binion, 26/03/1961, Rochester, NY, 00/00/0000
Jeffrey Alan Lamp, 09/03/1959, Minneapolis, MN, 00/00/0000
Ronald Lee Reed, 02/11/1942, La Porte, IN, 00/00/0000
Thomas A. Kondla, 30/11/1946, Brookfield, IL, 00/00/0000
Joseph Steven Crispin, 18/07/1979, Pitman, NJ, 00/00/0000
Robert L. Dandridge, 15/11/1947, Richmond, VA, 00/00/0000
Fred J. Scolari, 01/03/1922, San Francisco, CA, 17/10/2002
Don Michael Farmer, 26/09/1936, Oklahoma City, OK, 00/00/0000
Raymond Alan Ogg, 05/07/1967, Lancaster, OH, 01/11/2009
Arlen Dale Bockhorn, 08/07/1933, Campbell Hill, IL, 00/00/0000
Dennis Eugene Scott, 05/09/1968, Hagerstown, MD, 00/00/0000
Kenneth Clay Gattison, 23/05/1964, Wilmington, NC, 00/00/0000
Demetrius Antonio Battie, 11/02/1976, Dallas, TX, 00/00/0000
Robert E. Donham, 11/10/1926, Hammond, IN, 21/09/1983
Alfred B. Williams, 14/02/1948, Peoria, IL, 02/07/2007
Paul Edward Grant, 06/01/1974, Pittsburgh, PA, 00/00/0000
Alvin Leon Williams, 06/08/1974, Philadelphia, PA, 00/00/0000
Christopher Garner, 23/02/1975, Memphis, TN, 00/00/0000
Lawrence James Miller, 04/04/1946, Allentown, PA, 00/00/0000
Joseph A. Mullaney, 17/11/1925, Long Island?, NY, 08/03/2000
Frank E. Shannon, 25/11/1917, Parkersburg, WV, 20/12/2005
Bruce John Kuczenski, 03/02/1961, Bristol, CT, 00/00/0000
Lawrence D. Boston, 18/05/1956, Cleveland, OH, 00/00/0000
Michael Leon Carr, 09/01/1951, Wallace, NC, 00/00/0000
William John Cunningham, 03/06/1943, Brooklyn, NY, 00/00/0000
Kenneth G. Suesens, 23/10/1916, Burlington, IA, 29/05/1992
Richard Elmer Dorsey, 16/12/1983, Baltimore, MD, 00/00/0000
Donald Carlton Eliason, 24/07/1918, Owatonna, MN, 18/08/2003
Leo A. Barnhorst, 17/05/1924, Beech Grove, IN, 25/08/2000
Thomas James Gugliotta, 19/12/1969, Huntington Station, NY, 00/00/0000
Desmond Penigar, 16/07/1981, DeQuincy, LA, 00/00/0000
Scott Alan Sims, 18/04/1955, Kirksville, MO, 00/00/0000
Donald M. Dee, 09/08/1943, Booneville, MD, 00/00/0000
Troy Brandon Murphy, 02/05/1980, Sparta, NJ, 00/00/0000
Ned Dixon Hemric, 29/08/1933, Jonesville, NC, 00/00/0000
James Franklin Edwards, 22/11/1955, Seattle, WA, 00/00/0000
Maurice J. Ziegenhorn, 21/11/1918, Chicago, IL, 23/08/1970
Loy M. Petersen, 26/07/1945, Anaheim, CA, 00/00/0000
Jay Charles Edwards, 03/01/1969, Muncie, IN, 00/00/0000
Robert Earl Love, 08/12/1942, Bastrop, LA, 00/00/0000
Claudell Overton, 16/12/1927, (ht) McAlester, OK, 29/04/1996
James Allen Les, 18/08/1963, Niles, IL, 00/00/0000
Donnell Eugene Harvey, 26/08/1980, Shellman, GA, 00/00/0000
Johnny Earl Dawkins, 28/09/1963, Washington, DC, 00/00/0000
Bradley Alan Miller, 12/04/1976, Fort Wayne, IN, 00/00/0000
Howard O'Neale Adams, 21/01/1919, El Paso, AR, 27/10/1998
Wayne E. Yates, 07/11/1937, Little Rock, AR, 00/00/0000
Philip Arnold Smith, 22/04/1952, San Francisco, CA, 29/07/2002
Michael Antonio Ansley, 08/02/1967, Birmingham, AL, 00/00/0000
Edward Kobie Stokes, 03/09/1971, Syracuse, NY, 00/00/0000
Charles Edward O'Bannon, 22/02/1975, Bellflower, CA, 00/00/0000
Courtney Fortson, 23/05/1988, Montgomery, AL, 00/00/0000
Donald L. Elser, 04/08/1913, (ht) Gary, IN, 18/10/1968
Nathaniel Thurmond, 25/07/1941, Akron, OH, 00/00/0000
Stephen Howard Jones, 17/10/1942, Alexandria, LA, 00/00/0000
John Francis Wetzel, 22/10/1944, Waynesboro, VA, 00/00/0000
Tim O'Connor James, 25/12/1976, Miami, FL, 00/00/0000
Lewis Rufus Hitch, 16/07/1929, Griggsville, IL, 08/02/2012
Bernard Opper, 01/09/1915, New York, NY, 24/02/2000
Sean Curtis Green, 02/02/1970, Santa Monica, CA, 00/00/0000
James M. McMillian, 11/03/1948, Raeford, NC, 00/00/0000
Christopher Vernard Morris, 20/01/1966, Atlanta, GA, 00/00/0000
Armen Louis Gilliam, 28/05/1964, Pittsburgh, PA, 05/07/2011
Artis Wayne Cooper, 16/11/1956, Milan, GA, 00/00/0000
Russell Collier Saunders, 12/03/1906, Trenton, NJ, 24/11/1967
Raymond Morstadt, 10/03/1913, (ht) Waukegan, IL, 00/00/0000
Stephen T. Vacendak, 15/08/1944, Scranton, PA, 00/00/0000
David D. Cooke, 27/09/1963, Sacramento, CA, 00/00/0000
Joel Bruce Kramer, 30/11/1955, San Diego, CA, 00/00/0000
Norton Barnhill, 15/07/1953, Winston-Salem, NC, 00/00/0000
John Brasker Garris, 06/06/1959, Bridgeport, CT, 00/00/0000
Mark A. Wade, 15/10/1965, Torrance, CA, 00/00/0000
Sharone Addaryl Wright, 30/01/1973, Macon, GA, 00/00/0000
Andrew K. Toolson, 19/01/1966, Chicago, IL, 00/00/0000
Kevin Allen Loder, 15/03/1959, Cassopolis, MI, 00/00/0000
Dennis Horner, 05/02/1988, Linwood, NJ, 00/00/0000
Derrick JaVaughn Byars, 25/04/1984, Memphis, TN, 00/00/0000
Stephen Paul Kuberski, 06/11/1947, Moline, IL, 00/00/0000
Kevin Lamont Thompson, 07/02/1971, Winston-Salem, NC, 00/00/0000
Hilton A. Armstrong, 11/11/1984, Peekskill, NY, 00/00/0000
George Harry Yardley, 03/11/1928, Hollywood, CA, 12/08/2004
Barry Wayne Stevens, 17/01/1963, Flint, MI, 21/02/2007
Kendall Lee Rhine, 13/02/1943, Eldorado, IL, 00/00/0000
Albert Francis Grenert, 08/07/1919, Holyoke, MA, 09/08/2002
Leon Smith, 02/11/1980, Chicago, IL, 00/00/0000
Jason Eugene Terry, 15/09/1977, Seattle, WA, 00/00/0000
Luther E. Witte, 19/10/1950, Philadelphia, PA, 00/00/0000
Guy Rucker, 27/07/1977, Inkster, MI, 00/00/0000
Charles E. Pittman, 23/03/1958, Rocky Mount, NC, 00/00/0000
Dwight Lamar, 07/04/1951, Columbus, OH, 00/00/0000
Gerald Madkins, 18/04/1969, Merced, CA, 00/00/0000
Eugene Timothy Bassett, 01/04/1951, Washington, DC, 00/00/0000
Clyde L. Dickey, 14/12/1951, Fort Wayne, IN, 30/01/2003
Tyrone Lamont Nesby, 31/01/1976, Cairo, IL, 00/00/0000
Marvin James Roberts, 29/01/1950, Brooklyn, NY, 00/00/0000
William Earl Tatum, 26/07/1953, Mount Vernon, NY, 00/00/0000
Brandon Williams, 27/02/1975, Collinston, LA, 00/00/0000
David Denton, 05/10/1938, Bowling Green, KY, 00/00/0000
Wallace Edgar Johnson, 31/08/1952, Chicago, IL, 00/00/0000
Stephen Robert Scheffler, 03/09/1967, Grand Rapids, MI, 00/00/0000
William Martin, 16/08/1962, Washington, DC, 00/00/0000
Gregory Jackson, 02/08/1952, Brooklyn, NY, 01/05/2012
Eric Johnson, 07/02/1966, Brooklyn, NY, 00/00/0000
Otis Lee Birdsong, 09/12/1955, Winter Haven, FL, 00/00/0000
Ervin Johnson, 21/12/1967, New Orleans, LA, 00/00/0000
Shawn Christopher Respert, 06/02/1972, Detroit, MI, 00/00/0000
Jerome Byron Allen, 28/01/1973, Philadelphia, PA, 00/00/0000
Kenneth Darnell Bannister, 01/04/1960, Baltimore, MD, 00/00/0000
Levern Donihue Tart, 01/06/1942, Marion, SC, 22/06/2010
Julius Winfield Erving, 22/02/1950, Roosevelt, NY, 00/00/0000
Henry Turner, 18/08/1966, Oakland, CA, 00/00/0000
Ronnie Robinson, 09/03/1951, Memphis, TN, 00/00/0000
John E. Mahnken, 16/06/1922, Jersey City, NJ, 14/12/2000
Corey Wayne Brewer, 05/03/1986, Portland, TN, 00/00/0000
Gerald Eugene Sloan, 28/03/1942, McLeansboro, IL, 00/00/0000
Voise Lee Winters, 12/10/1962, Chicago, IL, 00/00/0000
Maurice Baker, 28/07/1979, Granite City, IL, 00/00/0000
Robert Francis Wanzer, 04/06/1921, Brooklyn, NY, 00/00/0000
Desmond Tremaine Mason, 11/10/1977, Waxahachie, TX, 00/00/0000
Michael Jerome Cooper, 15/04/1956, Los Angeles, CA, 00/00/0000
Brandon DaWayne Roy, 23/07/1984, Seattle, WA, 00/00/0000
Thomas Doane Chambers, 21/06/1959, Ogden, UT, 00/00/0000
Allen Frazier Leavell, 27/05/1957, Muncie, IN, 00/00/0000
Al-Farouq Aminu, 21/09/1990, Atlanta, GA, 00/00/0000
Richard Carl Mount, 05/01/1947, Lebanon, IN, 00/00/0000
George F. McGinnis, 12/08/1950, Indianapolis, IN, 00/00/0000
Vernon Maxwell, 12/09/1965, Gainesville, FL, 00/00/0000
Richard James Ricketts, 04/12/1933, Pottstown, PA, 06/03/1988
Travis Lyle Diener, 01/03/1982, Fond du Lac, WI, 00/00/0000
Keith Raymond Tower, 15/05/1970, Libby, MT, 00/00/0000
John J. Ezersky, 00/00/0000, New York, NY, 00/00/0000
Al W. Price, 08/09/1917, Detroit, MI, 07/11/2011
Charles Outlaw, 13/04/1971, San Antonio, TX, 00/00/0000
Desmon Kenyatta Farmer, 07/10/1981, Flint, MI, 00/00/0000
Robert Jake Voskuhl, 01/11/1977, Tulsa, OK, 00/00/0000
Edmund Malanowicz, 30/12/1910, Buffalo, NY, 00/00/0000
